mes,año,semana_epidemiologica,municipio,comuna,enfermedad,casos_reportados,sexo_predominante,edad_promedio,tipo_caso,temperatura_promedio,temperatura_maxima,temperatura_minima,lluvia_mm,altitud,latitud,longitud,hospitales,nivel_hospitalario,densidad_hospitalaria,casos_mes_anterior,promedio_3_meses,crecimiento_casos,brote
3,2021,9,Medellin,Doce de Octubre,DENGUE,1,M,28.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2021,12,Medellin,Doce de Octubre,DENGUE,1,M,50.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
5,2021,18,Medellin,Doce de Octubre,DENGUE,1,M,35.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2021,25,Medellin,Doce de Octubre,DENGUE,2,M,11.5,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
7,2021,28,Medellin,Doce de Octubre,DENGUE,1,M,12.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
9,2021,36,Medellin,Doce de Octubre,DENGUE,1,M,0.92,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
11,2021,45,Medellin,Doce de Octubre,DENGUE,1,F,34.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
11,2021,48,Medellin,Doce de Octubre,DENGUE,1,F,29.0,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2021,49,Medellin,Doce de Octubre,DENGUE,1,F,1.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2021,50,Medellin,Doce de Octubre,DENGUE,1,F,27.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
12,2021,52,Medellin,Doce de Octubre,DENGUE,1,F,5.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
1,2008,2,Medellin,La Candelaria,DENGUE,1,M,35.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,0,0.0,0.0,0
1,2008,3,Medellin,La Candelaria,DENGUE,1,F,5.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
1,2008,4,Medellin,La Candelaria,DENGUE,1,F,36.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2008,10,Medellin,La Candelaria,DENGUE,1,F,25.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2008,11,Medellin,La Candelaria,DENGUE,4,F,19.5,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,3.0,0
3,2008,12,Medellin,La Candelaria,DENGUE,1,M,4.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,2.0,-0.75,0
5,2008,18,Medellin,La Candelaria,DENGUE,1,M,54.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
5,2008,20,Medellin,La Candelaria,DENGUE,1,F,36.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
5,2008,21,Medellin,La Candelaria,DENGUE,1,F,23.0,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
5,2008,22,Medellin,La Candelaria,DENGUE,1,M,67.0,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2008,23,Medellin,La Candelaria,DENGUE,1,M,55.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
6,2008,24,Medellin,La Candelaria,DENGUE,1,M,48.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2008,28,Medellin,La Candelaria,DENGUE,2,M,39.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
7,2008,29,Medellin,La Candelaria,DENGUE,1,M,35.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
7,2008,30,Medellin,La Candelaria,DENGUE,1,M,54.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
8,2008,32,Medellin,La Candelaria,DENGUE,3,F,23.67,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,2.0,0
9,2008,37,Medellin,La Candelaria,DENGUE,1,M,29.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,1.67,-0.67,0
10,2008,40,Medellin,La Candelaria,DENGUE,2,M,36.5,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
10,2008,41,Medellin,La Candelaria,DENGUE,1,F,4.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
10,2008,42,Medellin,La Candelaria,DENGUE,2,M,48.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
11,2008,46,Medellin,La Candelaria,DENGUE,1,M,38.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,-0.5,0
12,2008,49,Medellin,La Candelaria,DENGUE,1,F,17.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
12,2008,51,Medellin,La Candelaria,DENGUE,1,F,52.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
1,2009,2,Medellin,La Candelaria,DENGUE,1,F,50.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2009,8,Medellin,La Candelaria,DENGUE,1,M,53.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2009,11,Medellin,La Candelaria,DENGUE,1,M,24.0,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
4,2009,14,Medellin,La Candelaria,DENGUE,2,M,30.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
4,2009,15,Medellin,La Candelaria,DENGUE,3,M,27.33,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.5,0
4,2009,16,Medellin,La Candelaria,DENGUE,1,M,22.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.67,0
4,2009,17,Medellin,La Candelaria,DENGUE,1,M,20.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
6,2009,26,Medellin,La Candelaria,DENGUE,2,M,29.0,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
7,2009,29,Medellin,La Candelaria,DENGUE,1,F,40.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
7,2009,30,Medellin,La Candelaria,DENGUE,1,M,56.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
8,2009,33,Medellin,La Candelaria,DENGUE,1,M,24.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
8,2009,34,Medellin,La Candelaria,DENGUE,1,M,18.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2009,35,Medellin,La Candelaria,DENGUE,2,M,6.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
9,2009,36,Medellin,La Candelaria,DENGUE,1,M,20.0,Otro,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
9,2009,39,Medellin,La Candelaria,DENGUE,1,M,23.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
10,2009,41,Medellin,La Candelaria,DENGUE,1,M,20.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
10,2009,42,Medellin,La Candelaria,DENGUE,1,F,52.0,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
11,2009,47,Medellin,La Candelaria,DENGUE,2,M,15.5,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
11,2009,48,Medellin,La Candelaria,DENGUE,2,F,17.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.0,0
12,2009,50,Medellin,La Candelaria,DENGUE,2,M,40.5,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.0,0
12,2009,52,Medellin,La Candelaria,DENGUE,1,M,9.0,Confirmado_Laboratorio,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,-0.5,0
1,2010,1,Medellin,La Candelaria,DENGUE,3,F,18.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,2.0,0
1,2010,2,Medellin,La Candelaria,DENGUE,2,M,24.0,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.33,0
1,2010,3,Medellin,La Candelaria,DENGUE,3,F,51.67,Confirmado_Laboratorio,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.0,0.5,0
1,2010,4,Medellin,La Candelaria,DENGUE,3,F,28.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.0,0
2,2010,5,Medellin,La Candelaria,DENGUE,5,F,24.6,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.67,0.67,0
2,2010,6,Medellin,La Candelaria,DENGUE,1,F,53.0,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,-0.8,0
2,2010,7,Medellin,La Candelaria,DENGUE,5,F,28.8,Confirmado_Laboratorio,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,3.0,4.0,0
2,2010,8,Medellin,La Candelaria,DENGUE,10,M,31.9,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,3.67,1.0,1
3,2010,9,Medellin,La Candelaria,DENGUE,8,F,34.5,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,5.33,-0.2,1
3,2010,10,Medellin,La Candelaria,DENGUE,11,F,33.41,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,7.67,0.38,1
3,2010,11,Medellin,La Candelaria,DENGUE,8,M,20.38,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,11,9.67,-0.27,1
3,2010,12,Medellin,La Candelaria,DENGUE,11,M,45.64,Confirmado_Laboratorio,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,9.0,0.38,1
3,2010,13,Medellin,La Candelaria,DENGUE,13,F,37.54,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,11,10.0,0.18,1
4,2010,14,Medellin,La Candelaria,DENGUE,17,M,35.29,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,13,10.67,0.31,1
4,2010,15,Medellin,La Candelaria,DENGUE,14,M,34.0,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,13.67,-0.18,1
4,2010,16,Medellin,La Candelaria,DENGUE,23,M,36.09,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,14,14.67,0.64,1
4,2010,17,Medellin,La Candelaria,DENGUE,17,F,29.88,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,23,18.0,-0.26,1
5,2010,18,Medellin,La Candelaria,DENGUE,26,M,28.85,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,17,18.0,0.53,1
5,2010,19,Medellin,La Candelaria,DENGUE,34,M,37.29,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,26,22.0,0.31,1
5,2010,20,Medellin,La Candelaria,DENGUE,34,M,37.62,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,34,25.67,0.0,1
5,2010,21,Medellin,La Candelaria,DENGUE,36,F,39.92,Otro,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,34,31.33,0.06,1
5,2010,22,Medellin,La Candelaria,DENGUE,37,F,36.57,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,36,34.67,0.03,1
6,2010,23,Medellin,La Candelaria,DENGUE,34,F,39.68,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,37,35.67,-0.08,1
6,2010,24,Medellin,La Candelaria,DENGUE,45,M,30.44,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,34,35.67,0.32,1
6,2010,25,Medellin,La Candelaria,DENGUE,30,M,35.37,Confirmado_Laboratorio,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,45,38.67,-0.33,1
6,2010,26,Medellin,La Candelaria,DENGUE,26,F,30.38,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,30,36.33,-0.13,1
7,2010,27,Medellin,La Candelaria,DENGUE,26,F,32.54,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,26,33.67,0.0,1
7,2010,28,Medellin,La Candelaria,DENGUE,19,M,34.61,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,26,27.33,-0.27,1
7,2010,29,Medellin,La Candelaria,DENGUE,27,M,32.55,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,19,23.67,0.42,1
7,2010,30,Medellin,La Candelaria,DENGUE,19,M,36.05,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,27,24.0,-0.3,1
8,2010,31,Medellin,La Candelaria,DENGUE,14,M,35.64,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,19,21.67,-0.26,1
8,2010,32,Medellin,La Candelaria,DENGUE,14,F,29.28,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,14,20.0,0.0,1
8,2010,33,Medellin,La Candelaria,DENGUE,18,M,31.39,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,14,15.67,0.29,1
8,2010,34,Medellin,La Candelaria,DENGUE,15,M,29.8,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,18,15.33,-0.17,1
8,2010,35,Medellin,La Candelaria,DENGUE,9,F,37.56,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,15,15.67,-0.4,1
9,2010,36,Medellin,La Candelaria,DENGUE,6,M,35.17,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,14.0,-0.33,1
9,2010,37,Medellin,La Candelaria,DENGUE,11,F,27.91,Confirmado_Laboratorio,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,10.0,0.83,1
9,2010,38,Medellin,La Candelaria,DENGUE,15,M,28.33,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,11,8.67,0.36,1
9,2010,39,Medellin,La Candelaria,DENGUE,10,M,31.7,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,15,10.67,-0.33,1
10,2010,40,Medellin,La Candelaria,DENGUE,10,M,36.3,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,12.0,0.0,1
10,2010,41,Medellin,La Candelaria,DENGUE,6,M,50.5,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,10,11.67,-0.4,1
10,2010,42,Medellin,La Candelaria,DENGUE,9,M,27.33,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,8.67,0.5,1
10,2010,43,Medellin,La Candelaria,DENGUE,4,M,23.5,Confirmado_Clinica,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,9,8.33,-0.56,0
10,2010,44,Medellin,La Candelaria,DENGUE,6,M,27.67,Confirmado_Laboratorio,22.0,27.2,17.13,20.82,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,6.33,0.5,1
11,2010,45,Medellin,La Candelaria,DENGUE,5,M,38.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,6,6.33,-0.17,0
11,2010,46,Medellin,La Candelaria,DENGUE,8,M,37.88,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,5,5.0,0.6,1
11,2010,47,Medellin,La Candelaria,DENGUE,3,M,35.33,Confirmado_Clinica,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,8,6.33,-0.63,0
11,2010,48,Medellin,La Candelaria,DENGUE,1,F,32.0,Confirmado_Laboratorio,21.87,27.03,17.37,17.71,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,5.33,-0.67,0
12,2010,49,Medellin,La Candelaria,DENGUE,1,M,46.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,4.0,0.0,0
12,2010,50,Medellin,La Candelaria,DENGUE,2,M,32.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.67,1.0,0
12,2010,52,Medellin,La Candelaria,DENGUE,3,M,51.0,Confirmado_Clinica,22.23,27.2,17.23,11.36,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,0.5,0
1,2011,1,Medellin,La Candelaria,DENGUE,4,M,34.25,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,0.33,0
1,2011,2,Medellin,La Candelaria,DENGUE,1,F,34.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,4,3.0,-0.75,0
1,2011,3,Medellin,La Candelaria,DENGUE,1,F,54.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.67,0.0,0
1,2011,4,Medellin,La Candelaria,DENGUE,1,M,18.0,Confirmado_Clinica,22.7,27.7,17.23,7.91,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
2,2011,5,Medellin,La Candelaria,DENGUE,1,M,42.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2011,6,Medellin,La Candelaria,DENGUE,1,M,50.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2011,7,Medellin,La Candelaria,DENGUE,1,M,36.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
2,2011,8,Medellin,La Candelaria,DENGUE,1,F,43.0,Confirmado_Clinica,23.1,28.1,17.53,9.39,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2011,9,Medellin,La Candelaria,DENGUE,1,F,0.83,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2011,10,Medellin,La Candelaria,DENGUE,1,M,37.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2011,11,Medellin,La Candelaria,DENGUE,1,F,39.0,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
3,2011,13,Medellin,La Candelaria,DENGUE,2,M,39.5,Confirmado_Clinica,22.87,28.03,17.73,12.9,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,1.0,0
4,2011,16,Medellin,La Candelaria,DENGUE,1,M,32.0,Confirmado_Clinica,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.33,-0.5,0
4,2011,17,Medellin,La Candelaria,DENGUE,2,M,17.5,Confirmado_Laboratorio,22.67,27.6,17.8,17.75,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,1.0,0
5,2011,19,Medellin,La Candelaria,DENGUE,3,M,23.67,Confirmado_Clinica,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,1.67,0.5,0
5,2011,20,Medellin,La Candelaria,DENGUE,2,M,39.5,Confirmado_Laboratorio,22.8,27.73,17.77,19.26,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,3,2.0,-0.33,0
6,2011,23,Medellin,La Candelaria,DENGUE,1,F,25.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,2,2.33,-0.5,0
6,2011,24,Medellin,La Candelaria,DENGUE,1,M,34.0,Confirmado_Clinica,23.4,28.17,17.53,14.81,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,2.0,0.0,0
7,2011,27,Medellin,La Candelaria,DENGUE,1,F,36.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.33,0.0,0
7,2011,29,Medellin,La Candelaria,DENGUE,1,M,48.0,Confirmado_Clinica,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
7,2011,30,Medellin,La Candelaria,DENGUE,1,F,27.0,Confirmado_Laboratorio,23.63,28.43,17.17,13.34,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2011,32,Medellin,La Candelaria,DENGUE,1,M,23.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2011,33,Medellin,La Candelaria,DENGUE,1,F,17.0,Confirmado_Clinica,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2011,34,Medellin,La Candelaria,DENGUE,1,M,13.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
8,2011,35,Medellin,La Candelaria,DENGUE,1,M,4.0,Confirmado_Laboratorio,23.57,28.5,17.23,15.5,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2011,36,Medellin,La Candelaria,DENGUE,1,F,20.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2011,38,Medellin,La Candelaria,DENGUE,1,M,29.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
9,2011,39,Medellin,La Candelaria,DENGUE,1,F,37.0,Confirmado_Clinica,22.87,27.87,17.07,18.07,2042.06,6.26,-75.6,4,Basico/Intermedio,0.4,1,1.0,0.0,0
